"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-26",,,,,"0.00",,,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-27",,,,,"0.02",,,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-28",,,,,"0.01",,,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-03",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-04",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-12",,,,,"0.09",,,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-13",,,,,"0.08",,,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CACC0037","CONCORD 2.1 SE, CA US","2025-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-02",,,,,"0.01","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-03",,,,,"0.09",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-04",,,,,"0.17",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-12",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-13",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-27",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-30",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-01-31",,,,,"0.05",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-01",,,,,"0.33",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-02",,,,,"1.85",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-03",,,,,"0.98",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-04",,,,,"3.17",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-05",,,,,"1.83",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-06",,,,,"0.16",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-07",,,,,"1.33",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-12",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-13",,,,,"2.48",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-14",,,,,"1.02",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-16",,,,,"0.04",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-27",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-02-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-02",,,,,"0.20",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-03",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-04",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-12",,,,,"0.25",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-13",,,,,"1.38",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-14",,,,,"0.68",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-15",,,,,"0.35",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-16",,,,,"0.03",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-17",,,,,"0.50",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-18",,,,,"0.07",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-20",,,,,"0.10",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-27",,,,,"0.23",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-28",,,,,"0.23",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-29",,,,,"0.03",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-30",,,,,"0.30",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-03-31",,,,,"0.30",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-01",,,,,"0.24",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-02",,,,,"0.07",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-03",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-04",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-07",,,,,"0.02","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-12",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-13",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-17",,,,,"0.02",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-27",,,,,"0.15",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-04-30",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-03",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-04",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-05",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-06",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-07",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-08",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-09",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-10",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-11",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-12",,,,,"0.09",,,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-13",,,,,"0.01","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-14",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-15",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-16",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-17",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-18",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-19",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-20",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-21",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-22",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-23",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-24",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-25",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-26",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-27",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-28",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-29",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-30",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-05-31",,,,,"0.00","0.0",,,,,,,,,,,,,
"US1CAMR0025","SAN ANSELMO 2.0 NNW, CA US","2025-06-01",,,,,"0.00","0.0",,,,,,,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-01",,,,,"0.00",,,,"54","42","47",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-02",,,,,"0.00",,,,"65","46","50",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-03",,,,,"0.20",,,,"60","49","50",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-04",,,,,"0.00",,,,"57","45","47",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-05",,,,,"0.00",,,,"64","44","48",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-06",,,,,"0.00",,,,"59","46","53",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-07",,,,,"0.00",,,,"68","48","62",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-08",,,,,"0.00",,,,"67","48","48",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-09",,,,,"0.00",,,,"67","46","52",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-10",,,,,"0.00",,,,"67","47","51",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-11",,,,,"0.00",,,,"69","48","59",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-12",,,,,"0.00",,,,"68","47","47",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-13",,,,,"0.00",,,,"62","45","46",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-14",,,,,"0.00",,,,"63","42","46",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-15",,,,,"0.00",,,,"63","42","46",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-16",,,,,"0.00",,,,"64","42","47",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-17",,,,,"0.00",,,,"57","45","50",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-18",,,,,"0.00",,,,"58","45","45",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-19",,,,,"0.00",,,,"54","43","48",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-20",,,,,"0.00",,,,"65","41","45",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-21",,,,,"0.00",,,,"63","40","45",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-22",,,,,"0.00",,,,"67","40","46",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-23",,,,,"0.00",,,,"69","45","50",,,,,,,,
"USC00046336","OAKLAND MUSEUM, CA US","2025-01-24",,,,,"0.00",,,,"62","43","51",,,,,,,,
